id_text_a,text_a,kw_text_a,id_text_b,text_b,kw_text_b,label
988,雨後適合稻瘟發生，請持續進行監測並指導農民防治,['稻瘟'],438,臺南區農改場籲請農友注意水稻白葉枯病、稻熱病、臭腳銅與葉鞘腐敗病之發生與防治。臺南區農改場、防檢局及田邊好幫手關心您。,"['水稻', '葉鞘腐敗病', '白葉枯病', '臭腳銅']",like
988,雨後適合稻瘟發生，請持續進行監測並指導農民防治,['稻瘟'],1005,稻瘟進入好發季節，防檢局籲請農友加強防治,['稻瘟'],like
988,雨後適合稻瘟發生，請持續進行監測並指導農民防治,['稻瘟'],296,連續多日有雨籲請農友加強防治稻熱病及臭腳銅。臺東農改場、防檢局及田邊好幫手關心您。,['臭腳銅'],like
988,雨後適合稻瘟發生，請持續進行監測並指導農民防治,['稻瘟'],1023,嘉義市已發現水稻稻瘟發生，籲請農友掌握防治時機。嘉義市政府、防檢局及田邊好幫手關心您,"['水稻', '稻瘟']",like
988,雨後適合稻瘟發生，請持續進行監測並指導農民防治,['稻瘟'],286,"中秋佳節受颱風影響，臺東場籲請農友注意防颱措施
",[],like
988,雨後適合稻瘟發生，請持續進行監測並指導農民防治,['稻瘟'],891,"花蓮、宜蘭地區作物病蟲害疫情警報第2號
",[],like
988,雨後適合稻瘟發生，請持續進行監測並指導農民防治,['稻瘟'],188,花蓮區水稻陸續進入分蘗終期或進入抽穗期，花蓮縣動植物防疫所提醒農友把握防治時機，避免穗稻瘟影響產量。花蓮縣動植物防疫所、防檢局及田邊好幫手關心您。,"['水稻', '稻瘟']",like
988,雨後適合稻瘟發生，請持續進行監測並指導農民防治,['稻瘟'],1007,乍暖還寒，防檢局籲請農友加強防治稻瘟,['稻瘟'],like
988,雨後適合稻瘟發生，請持續進行監測並指導農民防治,['稻瘟'],289,連日降雨且溫差大濕度高，請農友加強防範穗稻瘟，避免產量損失。,['稻瘟'],like
988,雨後適合稻瘟發生，請持續進行監測並指導農民防治,['稻瘟'],893,稻瘟已零星發生，屏東縣政府籲請農友加強注意防範稻瘟，屏東縣政府、防檢局及田邊好幫手關心您。,['稻瘟'],like
988,雨後適合稻瘟發生，請持續進行監測並指導農民防治,['稻瘟'],1010,提早入梅，請加強防範水稻稻瘟發生,"['水稻', '梅', '稻瘟']",like
988,雨後適合稻瘟發生，請持續進行監測並指導農民防治,['稻瘟'],809,縣內已有零星稻瘟發生，籲請農友加強稻瘟防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。,['稻瘟'],like
988,雨後適合稻瘟發生，請持續進行監測並指導農民防治,['稻瘟'],913,"水稻秧苗健康管理
",['水稻'],like
988,雨後適合稻瘟發生，請持續進行監測並指導農民防治,['稻瘟'],1000,新聞稿-稻瘟進入好發季節，防檢局籲請農友加強防範,['稻瘟'],like
988,雨後適合稻瘟發生，請持續進行監測並指導農民防治,['稻瘟'],1015,稻瘟蠢蠢欲動、防檢局籲請農友加強防範,['稻瘟'],like
950,氣溫回升，嚴防檬果茶黃薊馬危害,"['茶', '茶黃薊馬', '薊馬']",321,芒果即將進入開花期，臺南區農改場請農友注意防治茶黃薊馬，確保果實品質,"['芒果', '茶', '茶黃薊馬', '薊馬']",like
950,氣溫回升，嚴防檬果茶黃薊馬危害,"['茶', '茶黃薊馬', '薊馬']",325,芒果區茶黃薊馬之密度持續上升，臺南區農改場籲加強防治,"['芒果', '茶', '茶黃薊馬', '薊馬']",like
636,"柑桔窄胸天牛即將進入羽化期，請農友注意柑桔窄胸天牛的防治
",['柑桔'],661,"柑桔窄胸天牛即將進入羽化期 台南場籲請農友加強防治、以降低其危害
","[' ', ' ', ' ', '柑桔']",like
636,"柑桔窄胸天牛即將進入羽化期，請農友注意柑桔窄胸天牛的防治
",['柑桔'],733,"柑桔窄胸天牛即將進入羽化期，台南農改場籲注意防治
",['柑桔'],like
636,"柑桔窄胸天牛即將進入羽化期，請農友注意柑桔窄胸天牛的防治
",['柑桔'],684,"柑桔窄胸天牛即將進入羽化期,請農友注意防治
",['柑桔'],like
636,"柑桔窄胸天牛即將進入羽化期，請農友注意柑桔窄胸天牛的防治
",['柑桔'],709,"柑桔窄胸天牛即將進入羽化期，台南農改場籲注意防治
",['柑桔'],like
566,二期作水稻生育初期，請注意縱葉尾蟲之防治,"['水稻', '葉尾蟲']",807,二期作水稻生育初期，請注意縱葉尾蟲之防治,"['水稻', '葉尾蟲']",like
740,水稻縱葉尾蟲已開始發生　台南農改場提醒農友注意防治,"['水稻', '葉尾蟲']",850,"花蓮、宜蘭地區作物病蟲害疫情警報第8號
",[],like
740,水稻縱葉尾蟲已開始發生　台南農改場提醒農友注意防治,"['水稻', '葉尾蟲']",586,水稻葉尾蟲及水稻白葉枯病已開始發生臺東農改場提醒農友注意防治,"['水稻', '葉尾蟲', '白葉枯病']",like
740,水稻縱葉尾蟲已開始發生　台南農改場提醒農友注意防治,"['水稻', '葉尾蟲']",645,水稻縱葉尾蟲已開始發生，台南農改場提醒農友注意防治,"['水稻', '葉尾蟲']",like
740,水稻縱葉尾蟲已開始發生　台南農改場提醒農友注意防治,"['水稻', '葉尾蟲']",442,"花蓮、宜蘭地區作物病蟲害疫情警報第3號
",[],like
740,水稻縱葉尾蟲已開始發生　台南農改場提醒農友注意防治,"['水稻', '葉尾蟲']",694,連續陰雨台南農改場提醒農友水稻葉尾蟲防治要加強,"['水稻', '葉尾蟲']",like
740,水稻縱葉尾蟲已開始發生　台南農改場提醒農友注意防治,"['水稻', '葉尾蟲']",918,稻飛蝨已現蟲蹤、縱葉尾蟲疫情持續，桃園場籲請農友加強防範,"['桃', '葉尾蟲']",like
740,水稻縱葉尾蟲已開始發生　台南農改場提醒農友注意防治,"['水稻', '葉尾蟲']",530,水稻葉尾蟲成蛾陸續羽化，臺中區農業改良場籲請農民掌握成蛾發生盛期後7天進行防治,"['水稻', '葉尾蟲']",like
480,"苗栗地區一期水稻栽培插秧期，請農民加強防治水稻水象鼻蟲
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",924,"二期作水稻已陸續完成插秧，請留意防治水稻水象鼻蟲
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",like
480,"苗栗地區一期水稻栽培插秧期，請農民加強防治水稻水象鼻蟲
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",806,水稻水象鼻蟲及螟蟲(鑽心蟲、三化螟)已於田間發生，請加強防治措施，避免損失。,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",like
480,"苗栗地區一期水稻栽培插秧期，請農民加強防治水稻水象鼻蟲
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",1049,發佈水稻螟蟲(鑽心蟲蟲、三化螟蟲)及水稻水象鼻蟲防治警報，苗栗場籲請農友注意防治,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",like
480,"苗栗地區一期水稻栽培插秧期，請農民加強防治水稻水象鼻蟲
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",482,"水稻水象鼻蟲發生嚴重請農民加強防治
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",like
480,"苗栗地區一期水稻栽培插秧期，請農民加強防治水稻水象鼻蟲
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",1054,苗栗地區發布水稻水象鼻蟲及螟蟲(鑽心蟲蟲、三化螟蟲)蟲害防治警報，苗栗區農改場、防檢局及田邊好幫手關心您。,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",like
480,"苗栗地區一期水稻栽培插秧期，請農民加強防治水稻水象鼻蟲
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",55,"苗栗地區發布水稻水象鼻蟲防治警報，籲請農友注意防範。苗栗區農改場、防檢局及田邊好幫手關心您。
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",like
480,"苗栗地區一期水稻栽培插秧期，請農民加強防治水稻水象鼻蟲
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",906,"發佈水稻水象鼻蟲疫情警報
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",like
480,"苗栗地區一期水稻栽培插秧期，請農民加強防治水稻水象鼻蟲
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",805,"發佈水稻水象鼻蟲防治警報，苗栗場籲請農友參考警報內容注意防治。
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",like
480,"苗栗地區一期水稻栽培插秧期，請農民加強防治水稻水象鼻蟲
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",838,"花蓮區作物病蟲害疫情警報第1號 
","[' ', ' ', ' ']",like
480,"苗栗地區一期水稻栽培插秧期，請農民加強防治水稻水象鼻蟲
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",858,"水稻水象鼻蟲蠢蠢欲動，注意防治
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",like
480,"苗栗地區一期水稻栽培插秧期，請農民加強防治水稻水象鼻蟲
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",556,"水稻插秧季節請留意水稻水象鼻蟲為害及防治
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",like
694,連續陰雨台南農改場提醒農友水稻葉尾蟲防治要加強,"['水稻', '葉尾蟲']",986,"苗栗區農業改良場發佈水稻白葉枯病警報
","['水稻', '白葉枯病']",like
694,連續陰雨台南農改場提醒農友水稻葉尾蟲防治要加強,"['水稻', '葉尾蟲']",586,水稻葉尾蟲及水稻白葉枯病已開始發生臺東農改場提醒農友注意防治,"['水稻', '葉尾蟲', '白葉枯病']",like
694,連續陰雨台南農改場提醒農友水稻葉尾蟲防治要加強,"['水稻', '葉尾蟲']",645,水稻縱葉尾蟲已開始發生，台南農改場提醒農友注意防治,"['水稻', '葉尾蟲']",like
694,連續陰雨台南農改場提醒農友水稻葉尾蟲防治要加強,"['水稻', '葉尾蟲']",691,"颱風過後連續下雨台南區農改場籲請農友做好水稻白葉枯病防治工作
","['水稻', '白葉枯病']",like
694,連續陰雨台南農改場提醒農友水稻葉尾蟲防治要加強,"['水稻', '葉尾蟲']",476,"水稻白葉枯病警報
","['水稻', '白葉枯病']",like
694,連續陰雨台南農改場提醒農友水稻葉尾蟲防治要加強,"['水稻', '葉尾蟲']",816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",like
694,連續陰雨台南農改場提醒農友水稻葉尾蟲防治要加強,"['水稻', '葉尾蟲']",911,"發佈水稻白葉枯病疫情警報
","['水稻', '白葉枯病']",like
694,連續陰雨台南農改場提醒農友水稻葉尾蟲防治要加強,"['水稻', '葉尾蟲']",562,"請注意防治白葉枯病  確保水稻產量與品質
","[' ', ' ', ' ', '水稻', '白葉枯病']",like
694,連續陰雨台南農改場提醒農友水稻葉尾蟲防治要加強,"['水稻', '葉尾蟲']",740,水稻縱葉尾蟲已開始發生　台南農改場提醒農友注意防治,"['水稻', '葉尾蟲']",like
694,連續陰雨台南農改場提醒農友水稻葉尾蟲防治要加強,"['水稻', '葉尾蟲']",530,水稻葉尾蟲成蛾陸續羽化，臺中區農業改良場籲請農民掌握成蛾發生盛期後7天進行防治,"['水稻', '葉尾蟲']",like
1341,"近期氣候有利香蕉葉部病菌感染及蔓延，請抽穗期蕉園，務必掌握時機做好防治工作，俾確蕉果品質及產量。香蕉研究所、防檢局及田邊好幫手關心您。
",['香蕉'],1170,"發佈九十二∕九十三年度中株期各蕉區葉部病害第一次防治情報
",[],like
1341,"近期氣候有利香蕉葉部病菌感染及蔓延，請抽穗期蕉園，務必掌握時機做好防治工作，俾確蕉果品質及產量。香蕉研究所、防檢局及田邊好幫手關心您。
",['香蕉'],1178,"發佈94／95年期各蕉區葉部病害第2次防治情報
",[],like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
","['香蕉', '黑星病', '葉斑病']",1274,"香蕉所籲請轄區蕉農加強香蕉葉部病害防治作業，俾確保香蕉良好之品質及產量。
",['香蕉'],like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
","['香蕉', '黑星病', '葉斑病']",1234,"籲請 貴單位轄區蕉農加強香蕉葉部病害防治作業，俾確保蕉株良好發育、蕉果品質及產量。
","[' ', ' ', ' ', '香蕉']",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
","['香蕉', '黑星病', '葉斑病']",1261,"請加強宣導  貴單位轄區香蕉葉部病害防治工作，以確保香蕉良好之品質及產量。
","[' ', ' ', ' ', '香蕉']",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
","['香蕉', '黑星病', '葉斑病']",1305,"雨季期間，請注意香蕉黑星病及葉斑病病徵，加強防範措施，以確保香蕉品質及產量。香蕉所、防檢局及田邊好幫手關心您。
","['香蕉', '黑星病', '葉斑病']",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
","['香蕉', '黑星病', '葉斑病']",1194,"發佈95/96年期香蕉葉部病害第 9 次防治情報，請宣導蕉農採行。
","[' ', ' ', ' ', '香蕉']",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
","['香蕉', '黑星病', '葉斑病']",1276,"香蕉所籲請轄區蕉農繼續加強注意香蕉葉部黑星病防治作業，俾確保蕉株良好發育、蕉果品質及產量
","['香蕉', '黑星病']",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
","['香蕉', '黑星病', '葉斑病']",1323,"夏秋季節多雨期間，籲請蕉農加強香蕉葉部病害防治作業，以確保香蕉良好之品質及產量。香蕉研究所、防檢局及田邊好幫手關心您。
",['香蕉'],like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
","['香蕉', '黑星病', '葉斑病']",1319,"請蕉農務必採行正確香蕉葉部病害防治工作，俾確保蕉株良好發育、蕉果品質及產量。香蕉研究所、防檢局及田邊好幫手關心您。
",['香蕉'],like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
","['香蕉', '黑星病', '葉斑病']",1206,"請宣導蕉農做好香蕉葉部病害防治工作，以提高香蕉品質及產量。
",['香蕉'],like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
","['香蕉', '黑星病', '葉斑病']",1340,"近來氣候有利香蕉葉部病菌感染及漫延，請進入抽穗期蕉園，掌握時機做好防範工作，以免影響產量及品質。香蕉研究所、防檢局及田邊好幫手關心您。
",['香蕉'],like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
","['香蕉', '黑星病', '葉斑病']",1249,"籲請蕉農繼續注意加強香蕉葉部黑星病防治工作，俾確保提昇蕉株良好發育、蕉果品質及產量。
","['香蕉', '黑星病']",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
","['香蕉', '黑星病', '葉斑病']",1230,"請蕉農繼續注意香蕉葉部黑星病防治工作，俾確保蕉株良好發育、蕉果品質及產量
","['香蕉', '黑星病']",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
","['香蕉', '黑星病', '葉斑病']",1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
","['香蕉', '黑星病']",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
","['香蕉', '黑星病', '葉斑病']",1232,"籲請蕉農加強注意香蕉葉部黑星病防治作業，俾確保蕉株良好發育、蕉果品質及產量。
","['香蕉', '黑星病']",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
","['香蕉', '黑星病', '葉斑病']",1302,"香蕉所表示近日晴雨不定，適合香蕉黑星病及葉斑病等病害發生，防檢局籲請農友加強注意防範。
","['香蕉', '黑星病', '葉斑病']",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
","['香蕉', '黑星病', '葉斑病']",1236,"請宣導蕉農做好香蕉黑星病及葉斑病等葉部病害防治工作，確保香蕉品質、產量
","['香蕉', '黑星病', '葉斑病']",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
","['香蕉', '黑星病', '葉斑病']",1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",['香蕉'],like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
","['香蕉', '黑星病', '葉斑病']",1198,"近來天氣高溫多濕，香蕉黑星病及葉斑病易於發生擴散，請宣導蕉農繼續做好香蕉葉部病害防治工作，確保香蕉品質。
","['香蕉', '黑星病', '葉斑病']",like
1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
","['香蕉', '黑星病', '葉斑病']",1339,"籲請蕉農注意香蕉葉部病害防治作業，以確保蕉株良好發育、蕉果品質及產量。香蕉研究所、防檢局及田邊好幫手關心您。
",['香蕉'],like
424,臺南區農改場籲請農友加強防治水稻稻瘟。臺南區農改場、防檢局及田邊好幫手關心您。,"['水稻', '稻瘟']",1075,稻瘟現蹤，請農友注意防範。臺東區農改場、防檢局及田邊好幫手關心您。,['稻瘟'],like
424,臺南區農改場籲請農友加強防治水稻稻瘟。臺南區農改場、防檢局及田邊好幫手關心您。,"['水稻', '稻瘟']",305,天氣陰晴不定，請農友加強稻瘟防治。臺東區農改場、防檢局及田邊好幫手關心您。,['稻瘟'],like
1111,"葡萄露菌病已開始發生，台中場籲請農民加強防治
","['葡萄', '露菌病']",1116,"連續降雨恐造成葡萄露菌病提早發生，台中場籲請農民加強預防
","['葡萄', '露菌病']",like
1111,"葡萄露菌病已開始發生，台中場籲請農民加強防治
","['葡萄', '露菌病']",522,"早晚露水重，適合葡萄露菌病發生及蔓延，台中場發佈葡萄露菌病發生警報，籲請農民加強防治
","['葡萄', '露菌病']",like
1391,"日夜溫差變化大，高雄區農業改良場籲請農友慎防蓮霧病害
",['蓮霧'],1392,"日夜溫差變化大，高雄區農業改良場再籲請農友慎防蓮霧病害
",['蓮霧'],like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",['香蕉'],1274,"香蕉所籲請轄區蕉農加強香蕉葉部病害防治作業，俾確保香蕉良好之品質及產量。
",['香蕉'],like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",['香蕉'],1234,"籲請 貴單位轄區蕉農加強香蕉葉部病害防治作業，俾確保蕉株良好發育、蕉果品質及產量。
","[' ', ' ', ' ', '香蕉']",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",['香蕉'],1261,"請加強宣導  貴單位轄區香蕉葉部病害防治工作，以確保香蕉良好之品質及產量。
","[' ', ' ', ' ', '香蕉']",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",['香蕉'],1305,"雨季期間，請注意香蕉黑星病及葉斑病病徵，加強防範措施，以確保香蕉品質及產量。香蕉所、防檢局及田邊好幫手關心您。
","['香蕉', '黑星病', '葉斑病']",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",['香蕉'],1194,"發佈95/96年期香蕉葉部病害第 9 次防治情報，請宣導蕉農採行。
","[' ', ' ', ' ', '香蕉']",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",['香蕉'],1276,"香蕉所籲請轄區蕉農繼續加強注意香蕉葉部黑星病防治作業，俾確保蕉株良好發育、蕉果品質及產量
","['香蕉', '黑星病']",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",['香蕉'],1323,"夏秋季節多雨期間，籲請蕉農加強香蕉葉部病害防治作業，以確保香蕉良好之品質及產量。香蕉研究所、防檢局及田邊好幫手關心您。
",['香蕉'],like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",['香蕉'],1319,"請蕉農務必採行正確香蕉葉部病害防治工作，俾確保蕉株良好發育、蕉果品質及產量。香蕉研究所、防檢局及田邊好幫手關心您。
",['香蕉'],like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",['香蕉'],1206,"請宣導蕉農做好香蕉葉部病害防治工作，以提高香蕉品質及產量。
",['香蕉'],like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",['香蕉'],1340,"近來氣候有利香蕉葉部病菌感染及漫延，請進入抽穗期蕉園，掌握時機做好防範工作，以免影響產量及品質。香蕉研究所、防檢局及田邊好幫手關心您。
",['香蕉'],like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",['香蕉'],1249,"籲請蕉農繼續注意加強香蕉葉部黑星病防治工作，俾確保提昇蕉株良好發育、蕉果品質及產量。
","['香蕉', '黑星病']",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",['香蕉'],1282,"香蕉所籲請蕉農注意梅雨季節期間香蕉葉部病害防治工作
","['香蕉', '梅']",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",['香蕉'],1230,"請蕉農繼續注意香蕉葉部黑星病防治工作，俾確保蕉株良好發育、蕉果品質及產量
","['香蕉', '黑星病']",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",['香蕉'],1243,"請宣導蕉農加強香蕉黑星病防治作業，以確保香蕉良好之品質及產量。
","['香蕉', '黑星病']",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",['香蕉'],1232,"籲請蕉農加強注意香蕉葉部黑星病防治作業，俾確保蕉株良好發育、蕉果品質及產量。
","['香蕉', '黑星病']",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",['香蕉'],1302,"香蕉所表示近日晴雨不定，適合香蕉黑星病及葉斑病等病害發生，防檢局籲請農友加強注意防範。
","['香蕉', '黑星病', '葉斑病']",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",['香蕉'],1236,"請宣導蕉農做好香蕉黑星病及葉斑病等葉部病害防治工作，確保香蕉品質、產量
","['香蕉', '黑星病', '葉斑病']",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",['香蕉'],1298,"香蕉所表示近日溫差大露水多，香蕉黑星病及葉斑病易發生，防檢局籲請農友加強注意防範。
","['香蕉', '黑星病', '葉斑病']",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",['香蕉'],1198,"近來天氣高溫多濕，香蕉黑星病及葉斑病易於發生擴散，請宣導蕉農繼續做好香蕉葉部病害防治工作，確保香蕉品質。
","['香蕉', '黑星病', '葉斑病']",like
1290,"避免香蕉葉部病害影響抽穗後蕉果飽熟及外觀優良品質，香蕉所籲請蕉農注意抽穗期前蕉株葉部病害防治作業
",['香蕉'],1339,"籲請蕉農注意香蕉葉部病害防治作業，以確保蕉株良好發育、蕉果品質及產量。香蕉研究所、防檢局及田邊好幫手關心您。
",['香蕉'],like
649,斜紋黑蟲密度升高，為確保作物收成，台南區農改場籲請農民及時防治,"['黑蟲', '黑蟲']",3,夏季為斜紋夜盜及管仔蟲發生盛期，請加強注意，及時防治避免損失。,['管仔蟲'],like
649,斜紋黑蟲密度升高，為確保作物收成，台南區農改場籲請農民及時防治,"['黑蟲', '黑蟲']",689,台南區農改場籲請農民注意及時防治斜紋黑蟲，提前壓低害蟲密度，以確保作物收成,"['黑蟲', '黑蟲']",like
649,斜紋黑蟲密度升高，為確保作物收成，台南區農改場籲請農民及時防治,"['黑蟲', '黑蟲']",741,台南區農改場籲注意防治斜紋黑蟲，確保作物收成,"['黑蟲', '黑蟲']",like
142,近日氣候乍雨還晴，高雄農改場籲請農友加強防範水稻穗稻瘟。高雄區農改場、防檢局及田邊好幫手關心您。,"['水稻', '稻瘟']",1103,一期稻作穗稻瘟發生警報,['稻瘟'],like
243,水稻進入抽穗期，且正值鑽心蟲成蛾盛期，請稻農掌握穗稻熱病及鑽心蟲防治時機。臺中區農改場、防檢局及田邊好幫手關心您。,"['水稻', '鑽心蟲']",228,水稻將進入抽穗期，且正值鑽心蟲成蛾盛期，籲請稻農掌握穗稻熱病及鑽心蟲防治時機，台中區農改場、防檢局及田邊好幫手關心您。,"['水稻', '鑽心蟲']",like
243,水稻進入抽穗期，且正值鑽心蟲成蛾盛期，請稻農掌握穗稻熱病及鑽心蟲防治時機。臺中區農改場、防檢局及田邊好幫手關心您。,"['水稻', '鑽心蟲']",237,水稻進入抽穗期，且正值鑽心蟲成蛾盛期，籲請稻農掌握穗稻熱病及鑽心蟲防治時機。臺中區農改場、防檢局及田邊好幫手關心您。,"['水稻', '鑽心蟲']",like
603,瘤野螟（稻縱葉尾蟲）猖獗，臺東區農改場籲請農民加強防治,['葉尾蟲'],276,臺東地區水稻瘤野螟（縱葉尾蟲）恐爆發危害，臺東場籲請農友加強防治。,"['水稻', '葉尾蟲']",like
325,芒果區茶黃薊馬之密度持續上升，臺南區農改場籲加強防治,"['芒果', '茶', '茶黃薊馬', '薊馬']",321,芒果即將進入開花期，臺南區農改場請農友注意防治茶黃薊馬，確保果實品質,"['芒果', '茶', '茶黃薊馬', '薊馬']",like
325,芒果區茶黃薊馬之密度持續上升，臺南區農改場籲加強防治,"['芒果', '茶', '茶黃薊馬', '薊馬']",950,氣溫回升，嚴防檬果茶黃薊馬危害,"['茶', '茶黃薊馬', '薊馬']",like
913,"水稻秧苗健康管理
",['水稻'],988,雨後適合稻瘟發生，請持續進行監測並指導農民防治,['稻瘟'],like
